Junctions	Brain_13	Brain_26	Brain_39	Colon_20	Colon_33	Colon_7	Duodenum_17	Duodenum_30	Duodenum_4	Esophagus_12	Esophagus_25	Esophagus_38	Heart_24	Heart_37	Ileum_19	Ileum_32	Ileum_6	Jejunum_18	Jejunum_31	Jejunum_5	Kidney_21	Kidney_34	Kidney_8	Liver_15	Liver_28	Liver_2	Muscle_22	Muscle_35	Muscle_9	Pancreas_14	Pancreas_1	Pancreas_27	Stomach_16	Stomach_29	Stomach_3	Thymus_10	Thymus_23	Thymus_36
CGAMUSTENSCAFT00000037345JUNC01540	0	0	0	0	0	0	0	0	0	12	10	9	30	23	0	0	0	0	0	1	0	1	0	0	0	0	22	16	18	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01541	0	0	0	0	0	0	0	1	0	13	14	6	29	28	0	0	0	0	0	1	0	0	0	0	0	0	20	13	16	0	0	0	0	0	0	0	0	1
CGAMUSTENSCAFT00000037345JUNC01542	0	0	0	0	1	0	0	0	0	6	7	2	21	36	0	1	1	1	2	0	0	0	1	0	0	0	19	15	13	0	0	0	1	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01543	0	0	0	1	0	1	0	1	0	0	1	0	15	19	1	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01544	0	0	0	1	0	0	0	0	1	7	7	2	19	24	0	0	0	0	0	0	0	0	0	0	0	0	11	9	12	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01545	0	0	0	0	0	0	0	0	0	8	8	10	20	30	0	0	0	0	0	0	0	0	0	0	0	0	14	12	18	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01546	0	0	0	0	0	0	0	0	0	6	7	8	21	19	0	0	0	0	0	0	0	0	0	0	0	0	15	16	9	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01547	0	0	0	0	0	0	1	0	0	9	17	9	48	52	0	0	0	0	0	0	0	0	0	0	0	0	22	20	23	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01548	11	15	11	6	8	8	9	3	0	37	33	30	39	61	6	4	14	3	1	0	10	13	8	10	1	14	22	23	20	1	1	0	8	4	2	11	7	6
CGAMUSTENSCAFT00000037345JUNC01549	13	9	17	4	3	3	8	1	0	36	40	41	34	43	7	7	9	12	2	3	14	15	13	12	2	15	23	24	26	0	1	0	8	3	5	11	7	5
CGAMUSTENSCAFT00000037345JUNC01550	10	10	7	0	0	0	1	1	0	11	15	7	28	57	0	0	0	0	0	0	0	0	0	0	0	0	32	29	20	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01551	10	7	14	0	0	0	0	0	0	7	12	9	39	45	0	0	0	0	0	0	0	0	0	0	0	0	17	21	20	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01552	12	20	15	4	4	3	1	2	7	12	10	6	31	33	2	0	1	3	4	4	0	0	0	1	0	0	31	21	24	0	0	0	0	0	0	1	0	0
CGAMUSTENST00000396428JUNC01553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000396428JUNC01554	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000396428JUNC01556	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000396428JUNC01557	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000484146JUNC01559	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
CGAMUSTENSCAFT00000020697JUNC01561	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000630152JUNC01568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	16	33
CGAMUSTENST00000412908JUNC01569	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000392920JUNC01576	0	3	2	1	0	2	2	2	0	1	0	2	0	0	2	0	2	2	2	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	22	19	25
CGAMUSTENST00000418306JUNC01582	12	7	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000280241JUNC01583	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000280241JUNC01584	6	3	3	1	0	0	0	1	0	7	9	5	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	2	1	0	4	5	2
CGAMUSTENST00000307544JUNC01585	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
CGAMUSTENST00000376452JUNC01586	1	1	3	0	4	4	1	1	0	2	2	5	1	0	0	0	0	2	2	1	0	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	1
CGAMUSTENST00000370951JUNC01588	8	5	6	5	4	5	7	5	2	6	5	4	2	6	3	2	4	7	6	3	9	3	4	3	0	0	2	2	1	1	0	0	2	1	7	11	6	9
CGAMUSTENST00000432059JUNC01589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000396271JUNC01595	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000003422JUNC01596	12	18	12	7	3	4	2	0	2	7	11	17	3	9	3	3	10	6	6	2	0	2	2	0	0	0	2	4	1	0	1	0	6	1	6	14	15	24
CGAMUSTENST00000634702JUNC01597	7	2	4	2	1	0	2	2	1	5	4	3	5	8	1	0	2	1	6	2	0	1	1	0	0	0	0	2	0	0	0	0	2	1	2	4	4	6
CGAMUSTENST00000635041JUNC01599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
CGAMUSTENST00000367483JUNC01600	1	0	0	0	0	0	0	0	0	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	13	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000022782JUNC01601	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000377559JUNC01604	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000377559JUNC01605	4	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000377559JUNC01606	50	54	48	0	1	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	2	0	1	1	0	0	0	0	1	0	0	0	2	1	0	0	0	0
CGAMUSTENST00000368361JUNC01608	7	15	9	7	15	15	8	4	1	14	10	17	5	4	0	3	4	16	2	5	6	1	5	0	0	1	4	4	3	0	0	0	7	6	7	23	8	13
CGAMUSTENST00000529067JUNC01609	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CGAMUSTENST00000431975JUNC01613	0	1	0	2	2	0	0	1	3	0	0	2	4	3	0	0	0	0	1	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CGAMUSTENST00000474850JUNC01614	0	0	0	0	1	1	1	4	0	0	0	0	0	0	0	1	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CGAMUSTENST00000474850JUNC01615	0	0	1	2	2	1	0	1	1	0	0	0	0	0	0	1	2	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000362076JUNC01617	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000002215JUNC01619	0	1	0	0	0	0	0	0	0	1	1	3	0	0	1	1	0	2	0	0	0	1	2	1	0	1	0	2	1	0	0	0	1	1	0	1	0	0
CGAMUSTENST00000412945JUNC01624	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000373808JUNC01625	4	8	0	0	0	1	0	0	0	2	1	9	0	0	0	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	5	5	1	0	1
CGAMUSTENSCAFT00000006180JUNC01626	2	1	0	0	1	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0
CGAMUSTENST00000445726JUNC01632	7	3	5	1	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CGAMUSTENST00000355341JUNC01633	0	1	0	0	2	0	0	0	0	0	0	4	0	0	0	1	0	2	1	1	0	1	1	2	0	0	1	2	0	0	0	0	0	1	0	0	1	1
CGAMUSTENST00000355341JUNC01634	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
CGAMUSTENST00000613048JUNC01640	2	5	2	1	7	8	5	1	4	6	6	7	0	0	4	2	6	7	5	5	0	0	2	2	0	0	0	0	0	0	0	0	4	5	6	2	1	2
